date,quarter,warehouse_id,product_id,units_received,units_produced,units_shipped,closing_stock,reorder_flag,capacity_utilization_pct
2025-05-12,Q2 2025,WH-01,PRD-01,17,20,15,222,False,54.15
2025-05-13,Q2 2025,WH-01,PRD-01,16,17,19,220,False,53.66
2025-05-14,Q2 2025,WH-01,PRD-01,10,22,23,219,False,53.41
2025-05-15,Q2 2025,WH-01,PRD-01,14,8,10,217,False,52.93
2025-05-16,Q2 2025,WH-01,PRD-01,24,17,13,221,False,53.9
2025-05-17,Q2 2025,WH-01,PRD-01,13,15,15,221,False,53.9
2025-05-18,Q2 2025,WH-01,PRD-01,18,20,13,228,False,55.61
2025-05-19,Q2 2025,WH-01,PRD-01,21,20,26,222,False,54.15
2025-05-20,Q2 2025,WH-01,PRD-01,13,15,13,224,False,54.63
2025-05-21,Q2 2025,WH-01,PRD-01,18,15,14,225,False,54.88
2025-05-22,Q2 2025,WH-01,PRD-01,21,17,18,224,False,54.63
2025-05-23,Q2 2025,WH-01,PRD-01,17,14,11,227,False,55.37
2025-05-24,Q2 2025,WH-01,PRD-01,27,22,15,234,False,57.07
2025-05-25,Q2 2025,WH-01,PRD-01,12,16,18,232,False,56.59
2025-05-26,Q2 2025,WH-01,PRD-01,21,5,15,222,False,54.15
2025-05-27,Q2 2025,WH-01,PRD-01,17,16,16,222,False,54.15
2025-05-28,Q2 2025,WH-01,PRD-01,20,13,14,221,False,53.9
2025-05-29,Q2 2025,WH-01,PRD-01,19,11,9,223,False,54.39
2025-05-30,Q2 2025,WH-01,PRD-01,15,12,18,217,False,52.93
2025-05-31,Q2 2025,WH-01,PRD-01,18,18,26,209,False,50.98
2025-06-01,Q2 2025,WH-01,PRD-01,11,24,17,216,False,52.68
2025-06-02,Q2 2025,WH-01,PRD-01,19,19,18,217,False,52.93
2025-06-03,Q2 2025,WH-01,PRD-01,18,15,20,212,False,51.71
2025-06-04,Q2 2025,WH-01,PRD-01,20,20,10,222,False,54.15
2025-06-05,Q2 2025,WH-01,PRD-01,21,16,25,213,False,51.95
2025-06-06,Q2 2025,WH-01,PRD-01,19,15,18,210,False,51.22
2025-06-07,Q2 2025,WH-01,PRD-01,18,13,25,198,False,48.29
2025-06-08,Q2 2025,WH-01,PRD-01,14,10,13,195,False,47.56
2025-06-09,Q2 2025,WH-01,PRD-01,15,16,26,185,False,45.12
2025-06-10,Q2 2025,WH-01,PRD-01,21,19,21,183,False,44.63
2025-06-11,Q2 2025,WH-01,PRD-01,22,17,20,180,False,43.9
2025-06-12,Q2 2025,WH-01,PRD-01,17,16,18,178,False,43.41
2025-06-13,Q2 2025,WH-01,PRD-01,17,14,16,176,False,42.93
2025-06-14,Q2 2025,WH-01,PRD-01,14,21,23,174,False,42.44
2025-06-15,Q2 2025,WH-01,PRD-01,21,12,18,168,False,40.98
2025-06-16,Q2 2025,WH-01,PRD-01,20,21,7,182,False,44.39
2025-06-17,Q2 2025,WH-01,PRD-01,24,13,11,184,False,44.88
2025-06-18,Q2 2025,WH-01,PRD-01,14,15,16,183,False,44.63
2025-06-19,Q2 2025,WH-01,PRD-01,16,11,18,176,False,42.93
2025-06-20,Q2 2025,WH-01,PRD-01,18,16,17,175,False,42.68
2025-06-21,Q2 2025,WH-01,PRD-01,20,22,23,174,False,42.44
2025-06-22,Q2 2025,WH-01,PRD-01,17,20,7,187,False,45.61
2025-06-23,Q2 2025,WH-01,PRD-01,14,22,18,191,False,46.59
2025-06-24,Q2 2025,WH-01,PRD-01,20,20,8,203,False,49.51
2025-06-25,Q2 2025,WH-01,PRD-01,20,13,21,195,False,47.56
2025-06-26,Q2 2025,WH-01,PRD-01,14,16,16,195,False,47.56
2025-06-27,Q2 2025,WH-01,PRD-01,22,14,19,190,False,46.34
2025-06-28,Q2 2025,WH-01,PRD-01,21,24,12,202,False,49.27
2025-06-29,Q2 2025,WH-01,PRD-01,18,13,23,192,False,46.83
2025-06-30,Q2 2025,WH-01,PRD-01,18,22,22,192,False,46.83
2025-04-01,Q2 2025,WH-02,PRD-01,11,9,9,58,True,28.29
2025-04-02,Q2 2025,WH-02,PRD-01,9,6,6,58,True,28.29
2025-04-03,Q2 2025,WH-02,PRD-01,11,11,8,61,True,29.76
2025-04-04,Q2 2025,WH-02,PRD-01,9,12,3,70,True,34.15
2025-04-05,Q2 2025,WH-02,PRD-01,6,5,10,65,True,31.71
2025-04-06,Q2 2025,WH-02,PRD-01,8,6,4,67,True,32.68
2025-04-07,Q2 2025,WH-02,PRD-01,9,8,12,63,True,30.73
2025-04-08,Q2 2025,WH-02,PRD-01,8,6,7,62,True,30.24
2025-04-09,Q2 2025,WH-02,PRD-01,8,9,8,63,True,30.73
2025-04-10,Q2 2025,WH-02,PRD-01,9,7,7,63,True,30.73
2025-04-11,Q2 2025,WH-02,PRD-01,9,13,7,69,True,33.66
2025-04-12,Q2 2025,WH-02,PRD-01,9,11,12,68,True,33.17
2025-04-13,Q2 2025,WH-02,PRD-01,7,9,2,75,False,36.59
2025-04-14,Q2 2025,WH-02,PRD-01,8,10,11,74,False,36.1
2025-04-15,Q2 2025,WH-02,PRD-01,7,11,9,76,False,37.07
2025-04-16,Q2 2025,WH-02,PRD-01,11,7,5,78,False,38.05
2025-04-17,Q2 2025,WH-02,PRD-01,5,7,5,80,False,39.02
2025-04-18,Q2 2025,WH-02,PRD-01,11,8,12,76,False,37.07
2025-04-19,Q2 2025,WH-02,PRD-01,11,10,6,80,False,39.02
2025-04-20,Q2 2025,WH-02,PRD-01,8,9,5,84,False,40.98
2025-04-21,Q2 2025,WH-02,PRD-01,4,5,11,78,False,38.05
2025-04-22,Q2 2025,WH-02,PRD-01,8,7,9,76,False,37.07
2025-04-23,Q2 2025,WH-02,PRD-01,9,8,6,78,False,38.05
2025-04-24,Q2 2025,WH-02,PRD-01,7,8,9,77,False,37.56
2025-04-25,Q2 2025,WH-02,PRD-01,8,12,6,83,False,40.49
2025-04-26,Q2 2025,WH-02,PRD-01,12,5,11,77,False,37.56
2025-04-27,Q2 2025,WH-02,PRD-01,10,9,11,75,False,36.59
2025-04-28,Q2 2025,WH-02,PRD-01,7,11,9,77,False,37.56
2025-04-29,Q2 2025,WH-02,PRD-01,6,13,9,81,False,39.51
2025-04-30,Q2 2025,WH-02,PRD-01,8,7,12,76,False,37.07
2025-05-01,Q2 2025,WH-02,PRD-01,8,9,8,77,False,37.56
2025-05-02,Q2 2025,WH-02,PRD-01,10,9,5,81,False,39.51
2025-05-03,Q2 2025,WH-02,PRD-01,8,9,9,81,False,39.51
2025-05-04,Q2 2025,WH-02,PRD-01,10,8,13,76,False,37.07
2025-05-05,Q2 2025,WH-02,PRD-01,12,9,6,79,False,38.54
2025-05-06,Q2 2025,WH-02,PRD-01,10,3,7,75,False,36.59
2025-05-07,Q2 2025,WH-02,PRD-01,9,10,9,76,False,37.07
2025-05-08,Q2 2025,WH-02,PRD-01,9,8,8,76,False,37.07
2025-05-09,Q2 2025,WH-02,PRD-01,8,8,6,78,False,38.05
2025-05-10,Q2 2025,WH-02,PRD-01,11,12,11,79,False,38.54
2025-05-11,Q2 2025,WH-02,PRD-01,8,7,14,72,True,35.12
2025-05-12,Q2 2025,WH-02,PRD-01,9,7,9,70,True,34.15
2025-05-13,Q2 2025,WH-02,PRD-01,9,12,6,76,False,37.07
2025-05-14,Q2 2025,WH-02,PRD-01,8,7,4,79,False,38.54
2025-05-15,Q2 2025,WH-02,PRD-01,6,7,9,77,False,37.56
2025-05-16,Q2 2025,WH-02,PRD-01,9,8,11,74,False,36.1
2025-05-17,Q2 2025,WH-02,PRD-01,9,10,9,75,False,36.59
2025-05-18,Q2 2025,WH-02,PRD-01,10,9,8,76,False,37.07
2025-05-19,Q2 2025,WH-02,PRD-01,8,6,7,75,False,36.59
2025-05-20,Q2 2025,WH-02,PRD-01,11,7,5,77,False,37.56
2025-05-21,Q2 2025,WH-02,PRD-01,7,7,10,74,False,36.1
2025-05-22,Q2 2025,WH-02,PRD-01,12,8,10,72,True,35.12
2025-05-23,Q2 2025,WH-02,PRD-01,6,9,4,77,False,37.56
2025-05-24,Q2 2025,WH-02,PRD-01,10,9,12,74,False,36.1
2025-05-25,Q2 2025,WH-02,PRD-01,10,5,9,70,True,34.15
2025-05-26,Q2 2025,WH-02,PRD-01,7,10,11,69,True,33.66
2025-05-27,Q2 2025,WH-02,PRD-01,10,9,5,73,False,35.61
2025-05-28,Q2 2025,WH-02,PRD-01,11,11,5,79,False,38.54
2025-05-29,Q2 2025,WH-02,PRD-01,5,9,8,80,False,39.02
2025-05-30,Q2 2025,WH-02,PRD-01,10,10,9,81,False,39.51
2025-05-31,Q2 2025,WH-02,PRD-01,4,9,12,78,False,38.05
2025-06-01,Q2 2025,WH-02,PRD-01,7,11,10,79,False,38.54
2025-06-02,Q2 2025,WH-02,PRD-01,12,9,7,81,False,39.51
2025-06-03,Q2 2025,WH-02,PRD-01,8,8,6,83,False,40.49
2025-06-04,Q2 2025,WH-02,PRD-01,7,13,11,85,False,41.46
2025-06-05,Q2 2025,WH-02,PRD-01,9,10,6,89,False,43.41
2025-06-06,Q2 2025,WH-02,PRD-01,13,9,12,86,False,41.95
2025-06-07,Q2 2025,WH-02,PRD-01,6,6,7,85,False,41.46
2025-06-08,Q2 2025,WH-02,PRD-01,7,6,12,79,False,38.54
2025-06-09,Q2 2025,WH-02,PRD-01,12,9,10,78,False,38.05
2025-06-10,Q2 2025,WH-02,PRD-01,12,9,8,79,False,38.54
2025-06-11,Q2 2025,WH-02,PRD-01,9,7,7,79,False,38.54
2025-06-12,Q2 2025,WH-02,PRD-01,7,9,7,81,False,39.51
2025-06-13,Q2 2025,WH-02,PRD-01,13,11,9,83,False,40.49
2025-06-14,Q2 2025,WH-02,PRD-01,12,10,8,85,False,41.46
2025-06-15,Q2 2025,WH-02,PRD-01,10,6,7,84,False,40.98
2025-06-16,Q2 2025,WH-02,PRD-01,7,8,8,84,False,40.98
2025-06-17,Q2 2025,WH-02,PRD-01,9,7,8,83,False,40.49
2025-06-18,Q2 2025,WH-02,PRD-01,9,7,3,87,False,42.44
2025-06-19,Q2 2025,WH-02,PRD-01,9,7,9,85,False,41.46
2025-06-20,Q2 2025,WH-02,PRD-01,11,7,6,86,False,41.95
2025-06-21,Q2 2025,WH-02,PRD-01,10,6,5,87,False,42.44
2025-06-22,Q2 2025,WH-02,PRD-01,7,8,4,91,False,44.39
2025-06-23,Q2 2025,WH-02,PRD-01,11,7,4,94,False,45.85
2025-06-24,Q2 2025,WH-02,PRD-01,9,2,5,91,False,44.39
2025-06-25,Q2 2025,WH-02,PRD-01,10,12,6,97,False,47.32
2025-06-26,Q2 2025,WH-02,PRD-01,11,10,13,94,False,45.85
2025-06-27,Q2 2025,WH-02,PRD-01,7,7,7,94,False,45.85
2025-06-28,Q2 2025,WH-02,PRD-01,9,8,9,93,False,45.37
2025-06-29,Q2 2025,WH-02,PRD-01,8,6,9,90,False,43.9
2025-06-30,Q2 2025,WH-02,PRD-01,6,12,8,94,False,45.85
2025-04-01,Q2 2025,WH-03,PRD-03,1057,788,852,5624,True,31.64
2025-04-02,Q2 2025,WH-03,PRD-03,891,634,1353,4905,True,27.59
2025-04-03,Q2 2025,WH-03,PRD-03,830,574,346,5133,True,28.87
2025-04-04,Q2 2025,WH-03,PRD-03,884,847,764,5216,True,29.34
2025-04-05,Q2 2025,WH-03,PRD-03,846,838,920,5134,True,28.88
2025-04-06,Q2 2025,WH-03,PRD-03,667,952,800,5286,True,29.74
2025-04-07,Q2 2025,WH-03,PRD-03,783,710,745,5251,True,29.54
2025-04-08,Q2 2025,WH-03,PRD-03,1009,877,471,5657,True,31.82
2025-04-09,Q2 2025,WH-03,PRD-03,972,905,825,5737,True,32.27
2025-04-10,Q2 2025,WH-03,PRD-03,944,884,596,6025,True,33.89
2025-04-11,Q2 2025,WH-03,PRD-03,732,632,265,6392,True,35.96
2025-04-12,Q2 2025,WH-03,PRD-03,880,826,1048,6170,True,34.71
2025-04-13,Q2 2025,WH-03,PRD-03,516,868,993,6045,True,34.0
2025-04-14,Q2 2025,WH-03,PRD-03,946,797,783,6059,True,34.08
2025-04-15,Q2 2025,WH-03,PRD-03,1175,381,825,5615,True,31.59
2025-04-16,Q2 2025,WH-03,PRD-03,644,828,1020,5423,True,30.51
2025-04-17,Q2 2025,WH-03,PRD-03,806,1236,823,5836,True,32.83
2025-04-18,Q2 2025,WH-03,PRD-03,974,724,981,5579,True,31.38
2025-04-19,Q2 2025,WH-03,PRD-03,1142,651,703,5527,True,31.09
2025-04-20,Q2 2025,WH-03,PRD-03,832,870,1075,5322,True,29.94
2025-04-21,Q2 2025,WH-03,PRD-03,787,858,846,5334,True,30.01
2025-04-22,Q2 2025,WH-03,PRD-03,554,1033,816,5551,True,31.23
2025-04-23,Q2 2025,WH-03,PRD-03,932,546,478,5619,True,31.61
2025-04-24,Q2 2025,WH-03,PRD-03,1287,941,838,5722,True,32.19
2025-04-25,Q2 2025,WH-03,PRD-03,964,913,579,6056,True,34.07
2025-04-26,Q2 2025,WH-03,PRD-03,909,768,624,6200,True,34.88
2025-04-27,Q2 2025,WH-03,PRD-03,972,863,583,6480,True,36.45
2025-04-28,Q2 2025,WH-03,PRD-03,911,1001,525,6956,True,39.13
2025-04-29,Q2 2025,WH-03,PRD-03,765,969,1263,6662,True,37.48
2025-04-30,Q2 2025,WH-03,PRD-03,1064,568,1080,6150,True,34.6
2025-05-01,Q2 2025,WH-03,PRD-03,955,959,1216,5893,True,33.15
2025-05-02,Q2 2025,WH-03,PRD-03,917,783,488,6188,True,34.81
2025-05-03,Q2 2025,WH-03,PRD-03,735,810,788,6210,True,34.93
2025-05-04,Q2 2025,WH-03,PRD-03,1152,810,472,6548,True,36.83
2025-05-05,Q2 2025,WH-03,PRD-03,1035,766,610,6704,True,37.71
2025-05-06,Q2 2025,WH-03,PRD-03,812,1033,559,7178,False,40.38
2025-05-07,Q2 2025,WH-03,PRD-03,1096,779,1058,6899,True,38.81
2025-05-08,Q2 2025,WH-03,PRD-03,823,573,680,6792,True,38.21
2025-05-09,Q2 2025,WH-03,PRD-03,771,718,1019,6491,True,36.51
2025-05-10,Q2 2025,WH-03,PRD-03,775,831,911,6411,True,36.06
2025-05-11,Q2 2025,WH-03,PRD-03,590,1040,1305,6146,True,34.57
2025-05-12,Q2 2025,WH-03,PRD-03,1000,916,429,6633,True,37.31
2025-05-13,Q2 2025,WH-03,PRD-03,579,627,1063,6197,True,34.86
2025-05-14,Q2 2025,WH-03,PRD-03,689,1290,1037,6450,True,36.28
2025-05-15,Q2 2025,WH-03,PRD-03,534,848,546,6752,True,37.98
2025-05-16,Q2 2025,WH-03,PRD-03,898,1050,1005,6797,True,38.23
2025-05-17,Q2 2025,WH-03,PRD-03,886,766,849,6714,True,37.77
2025-05-18,Q2 2025,WH-03,PRD-03,854,902,719,6897,True,38.8
2025-05-19,Q2 2025,WH-03,PRD-03,723,963,581,7279,False,40.95
2025-05-20,Q2 2025,WH-03,PRD-03,699,1038,605,7712,False,43.38
2025-05-21,Q2 2025,WH-03,PRD-03,998,1006,1246,7472,False,42.03
2025-05-22,Q2 2025,WH-03,PRD-03,813,969,772,7669,False,43.14
2025-05-23,Q2 2025,WH-03,PRD-03,971,733,953,7449,False,41.9
2025-05-24,Q2 2025,WH-03,PRD-03,752,682,588,7543,False,42.43
2025-05-25,Q2 2025,WH-03,PRD-03,947,862,591,7814,False,43.96
2025-05-26,Q2 2025,WH-03,PRD-03,1152,981,1022,7773,False,43.73
2025-05-27,Q2 2025,WH-03,PRD-03,1021,752,459,8066,False,45.37
2025-05-28,Q2 2025,WH-03,PRD-03,838,1008,675,8399,False,47.25
2025-05-29,Q2 2025,WH-03,PRD-03,960,1085,779,8705,False,48.97
2025-05-30,Q2 2025,WH-03,PRD-03,870,614,797,8522,False,47.94
2025-05-31,Q2 2025,WH-03,PRD-03,915,629,730,8421,False,47.37
2025-06-01,Q2 2025,WH-03,PRD-03,854,768,863,8326,False,46.84
2025-06-02,Q2 2025,WH-03,PRD-03,883,857,932,8251,False,46.41
2025-06-03,Q2 2025,WH-03,PRD-03,952,691,942,8000,False,45.0
2025-06-04,Q2 2025,WH-03,PRD-03,732,1065,543,8522,False,47.94
2025-06-05,Q2 2025,WH-03,PRD-03,728,880,706,8696,False,48.92
2025-06-06,Q2 2025,WH-03,PRD-03,660,804,1048,8452,False,47.54
2025-06-07,Q2 2025,WH-03,PRD-03,621,510,979,7983,False,44.91
2025-06-08,Q2 2025,WH-03,PRD-03,691,534,454,8063,False,45.36
2025-06-09,Q2 2025,WH-03,PRD-03,943,852,853,8062,False,45.35
2025-06-10,Q2 2025,WH-03,PRD-03,750,372,314,8120,False,45.68
2025-06-11,Q2 2025,WH-03,PRD-03,1007,997,782,8335,False,46.89
2025-06-12,Q2 2025,WH-03,PRD-03,920,764,1211,7888,False,44.37
2025-06-13,Q2 2025,WH-03,PRD-03,554,1441,552,8777,False,49.37
2025-06-14,Q2 2025,WH-03,PRD-03,1033,1255,578,9454,False,53.18
2025-06-15,Q2 2025,WH-03,PRD-03,1062,760,948,9266,False,52.12
2025-06-16,Q2 2025,WH-03,PRD-03,732,775,414,9627,False,54.15
2025-06-17,Q2 2025,WH-03,PRD-03,990,994,625,9996,False,56.23
2025-06-18,Q2 2025,WH-03,PRD-03,757,1135,910,10221,False,57.5
2025-06-19,Q2 2025,WH-03,PRD-03,931,470,625,10066,False,56.62
2025-06-20,Q2 2025,WH-03,PRD-03,682,440,717,9789,False,55.07
2025-06-21,Q2 2025,WH-03,PRD-03,586,672,944,9517,False,53.54
2025-06-22,Q2 2025,WH-03,PRD-03,844,912,869,9560,False,53.78
2025-06-23,Q2 2025,WH-03,PRD-03,891,895,833,9622,False,54.13
2025-06-24,Q2 2025,WH-03,PRD-03,841,1009,693,9938,False,55.9
2025-06-25,Q2 2025,WH-03,PRD-03,697,557,857,9638,False,54.22
2025-06-26,Q2 2025,WH-03,PRD-03,840,335,743,9230,False,51.92
2025-06-27,Q2 2025,WH-03,PRD-03,963,967,877,9320,False,52.43
2025-06-28,Q2 2025,WH-03,PRD-03,905,631,656,9295,False,52.29
2025-06-29,Q2 2025,WH-03,PRD-03,947,394,729,8960,False,50.4
2025-06-30,Q2 2025,WH-03,PRD-03,791,825,542,9243,False,51.99
2025-07-01,Q3 2025,WH-01,PRD-01,25,19,30,143,True,34.88
2025-07-02,Q3 2025,WH-01,PRD-01,24,27,14,156,True,38.05
2025-07-03,Q3 2025,WH-01,PRD-01,17,22,25,153,True,37.32
2025-07-04,Q3 2025,WH-01,PRD-01,19,32,29,156,True,38.05
2025-07-05,Q3 2025,WH-01,PRD-01,24,23,25,154,True,37.56
2025-07-06,Q3 2025,WH-01,PRD-01,23,20,20,154,True,37.56
2025-07-07,Q3 2025,WH-01,PRD-01,21,13,18,149,True,36.34
2025-07-08,Q3 2025,WH-01,PRD-01,21,20,28,141,True,34.39
2025-07-09,Q3 2025,WH-01,PRD-01,27,20,12,149,True,36.34
2025-07-10,Q3 2025,WH-01,PRD-01,21,27,15,161,True,39.27
2025-07-11,Q3 2025,WH-01,PRD-01,23,24,19,166,True,40.49
2025-07-12,Q3 2025,WH-01,PRD-01,34,15,30,151,True,36.83
2025-07-13,Q3 2025,WH-01,PRD-01,17,23,24,150,True,36.59
2025-07-14,Q3 2025,WH-01,PRD-01,15,26,15,161,True,39.27
2025-07-15,Q3 2025,WH-01,PRD-01,27,30,20,171,True,41.71
2025-07-16,Q3 2025,WH-01,PRD-01,20,27,18,180,True,43.9
2025-07-17,Q3 2025,WH-01,PRD-01,22,26,17,189,True,46.1
2025-07-18,Q3 2025,WH-01,PRD-01,20,22,28,183,True,44.63
2025-07-19,Q3 2025,WH-01,PRD-01,22,24,13,194,False,47.32
2025-07-20,Q3 2025,WH-01,PRD-01,31,29,32,191,True,46.59
2025-07-21,Q3 2025,WH-01,PRD-01,27,15,27,179,True,43.66
2025-07-22,Q3 2025,WH-01,PRD-01,27,20,29,170,True,41.46
2025-07-23,Q3 2025,WH-01,PRD-01,17,18,19,169,True,41.22
2025-07-24,Q3 2025,WH-01,PRD-01,18,24,21,172,True,41.95
2025-07-25,Q3 2025,WH-01,PRD-01,10,29,12,189,True,46.1
2025-07-26,Q3 2025,WH-01,PRD-01,20,19,18,190,True,46.34
2025-07-27,Q3 2025,WH-01,PRD-01,28,9,25,174,True,42.44
2025-07-28,Q3 2025,WH-01,PRD-01,26,20,30,164,True,40.0
2025-07-29,Q3 2025,WH-01,PRD-01,22,27,14,177,True,43.17
2025-07-30,Q3 2025,WH-01,PRD-01,23,25,19,183,True,44.63
2025-07-31,Q3 2025,WH-01,PRD-01,20,24,21,186,True,45.37
2025-08-01,Q3 2025,WH-01,PRD-01,24,20,13,193,False,47.07
2025-08-02,Q3 2025,WH-01,PRD-01,27,15,25,183,True,44.63
2025-08-03,Q3 2025,WH-01,PRD-01,16,25,17,191,True,46.59
2025-08-04,Q3 2025,WH-01,PRD-01,25,17,20,188,True,45.85
2025-08-05,Q3 2025,WH-01,PRD-01,28,34,19,203,False,49.51
2025-08-06,Q3 2025,WH-01,PRD-01,21,25,16,212,False,51.71
2025-08-07,Q3 2025,WH-01,PRD-01,27,19,22,209,False,50.98
2025-08-08,Q3 2025,WH-01,PRD-01,37,19,20,208,False,50.73
2025-08-09,Q3 2025,WH-01,PRD-01,23,21,19,210,False,51.22
2025-08-10,Q3 2025,WH-01,PRD-01,25,21,17,214,False,52.2
2025-08-11,Q3 2025,WH-01,PRD-01,20,28,24,218,False,53.17
2025-08-12,Q3 2025,WH-01,PRD-01,24,23,32,209,False,50.98
2025-08-13,Q3 2025,WH-01,PRD-01,26,18,22,205,False,50.0
2025-08-14,Q3 2025,WH-01,PRD-01,24,32,28,209,False,50.98
2025-08-15,Q3 2025,WH-01,PRD-01,19,22,13,218,False,53.17
2025-08-16,Q3 2025,WH-01,PRD-01,24,26,23,221,False,53.9
2025-08-17,Q3 2025,WH-01,PRD-01,30,19,14,226,False,55.12
2025-08-18,Q3 2025,WH-01,PRD-01,26,24,12,238,False,58.05
2025-08-19,Q3 2025,WH-01,PRD-01,28,24,17,245,False,59.76
2025-08-20,Q3 2025,WH-01,PRD-01,22,12,29,228,False,55.61
2025-08-21,Q3 2025,WH-01,PRD-01,27,33,28,233,False,56.83
2025-08-22,Q3 2025,WH-01,PRD-01,25,29,23,239,False,58.29
2025-08-23,Q3 2025,WH-01,PRD-01,19,20,12,247,False,60.24
2025-08-24,Q3 2025,WH-01,PRD-01,25,16,20,243,False,59.27
2025-08-25,Q3 2025,WH-01,PRD-01,19,24,24,243,False,59.27
2025-08-26,Q3 2025,WH-01,PRD-01,20,22,23,242,False,59.02
2025-08-27,Q3 2025,WH-01,PRD-01,24,24,10,256,False,62.44
2025-08-28,Q3 2025,WH-01,PRD-01,25,23,16,263,False,64.15
2025-08-29,Q3 2025,WH-01,PRD-01,18,25,21,267,False,65.12
2025-08-30,Q3 2025,WH-01,PRD-01,28,30,25,272,False,66.34
2025-08-31,Q3 2025,WH-01,PRD-01,26,25,7,290,False,70.73
2025-09-01,Q3 2025,WH-01,PRD-01,20,16,21,285,False,69.51
2025-09-02,Q3 2025,WH-01,PRD-01,16,29,23,291,False,70.98
2025-09-03,Q3 2025,WH-01,PRD-01,23,31,27,295,False,71.95
2025-09-04,Q3 2025,WH-01,PRD-01,21,39,26,308,False,75.12
2025-09-05,Q3 2025,WH-01,PRD-01,24,16,25,299,False,72.93
2025-09-06,Q3 2025,WH-01,PRD-01,22,23,16,306,False,74.63
2025-09-07,Q3 2025,WH-01,PRD-01,14,10,9,307,False,74.88
2025-09-08,Q3 2025,WH-01,PRD-01,22,25,19,313,False,76.34
2025-09-09,Q3 2025,WH-01,PRD-01,22,19,28,304,False,74.15
2025-09-10,Q3 2025,WH-01,PRD-01,26,32,31,305,False,74.39
2025-09-11,Q3 2025,WH-01,PRD-01,20,18,26,297,False,72.44
2025-09-12,Q3 2025,WH-01,PRD-01,31,13,24,286,False,69.76
2025-09-13,Q3 2025,WH-01,PRD-01,14,19,24,281,False,68.54
2025-09-14,Q3 2025,WH-01,PRD-01,30,11,18,274,False,66.83
2025-09-15,Q3 2025,WH-01,PRD-01,22,26,21,279,False,68.05
2025-09-16,Q3 2025,WH-01,PRD-01,27,11,32,258,False,62.93
2025-09-17,Q3 2025,WH-01,PRD-01,24,22,15,265,False,64.63
2025-09-18,Q3 2025,WH-01,PRD-01,29,11,32,244,False,59.51
2025-09-19,Q3 2025,WH-01,PRD-01,22,20,20,244,False,59.51
2025-09-20,Q3 2025,WH-01,PRD-01,18,31,30,245,False,59.76
2025-09-21,Q3 2025,WH-01,PRD-01,30,24,12,257,False,62.68
2025-09-22,Q3 2025,WH-01,PRD-01,23,17,25,249,False,60.73
2025-09-23,Q3 2025,WH-01,PRD-01,24,22,17,254,False,61.95
2025-09-24,Q3 2025,WH-01,PRD-01,29,22,12,264,False,64.39
2025-09-25,Q3 2025,WH-01,PRD-01,19,24,23,265,False,64.63
2025-09-26,Q3 2025,WH-01,PRD-01,26,14,28,251,False,61.22
2025-09-27,Q3 2025,WH-01,PRD-01,21,25,16,260,False,63.41
2025-09-28,Q3 2025,WH-01,PRD-01,23,7,12,255,False,62.2
2025-09-29,Q3 2025,WH-01,PRD-01,24,18,21,252,False,61.46
2025-09-30,Q3 2025,WH-01,PRD-01,16,19,21,250,False,60.98
2025-07-01,Q3 2025,WH-02,PRD-01,15,3,11,68,True,33.17
2025-07-02,Q3 2025,WH-02,PRD-01,11,5,14,59,True,28.78
2025-07-03,Q3 2025,WH-02,PRD-01,12,10,13,56,True,27.32
2025-07-04,Q3 2025,WH-02,PRD-01,15,15,10,61,True,29.76
2025-07-05,Q3 2025,WH-02,PRD-01,13,7,11,57,True,27.8
2025-07-06,Q3 2025,WH-02,PRD-01,13,3,9,51,True,24.88
2025-07-07,Q3 2025,WH-02,PRD-01,11,13,14,50,True,24.39
2025-07-08,Q3 2025,WH-02,PRD-01,8,12,10,52,True,25.37
2025-07-09,Q3 2025,WH-02,PRD-01,11,8,11,49,True,23.9
2025-07-10,Q3 2025,WH-02,PRD-01,15,9,14,44,True,21.46
2025-07-11,Q3 2025,WH-02,PRD-01,8,9,8,45,True,21.95
2025-07-12,Q3 2025,WH-02,PRD-01,9,12,15,42,True,20.49
2025-07-13,Q3 2025,WH-02,PRD-01,12,10,6,46,True,22.44
2025-07-14,Q3 2025,WH-02,PRD-01,9,13,15,44,True,21.46
2025-07-15,Q3 2025,WH-02,PRD-01,10,3,9,38,True,18.54
2025-07-16,Q3 2025,WH-02,PRD-01,11,9,9,38,True,18.54
2025-07-17,Q3 2025,WH-02,PRD-01,9,8,4,42,True,20.49
2025-07-18,Q3 2025,WH-02,PRD-01,9,11,9,44,True,21.46
2025-07-19,Q3 2025,WH-02,PRD-01,13,10,7,47,True,22.93
2025-07-20,Q3 2025,WH-02,PRD-01,9,14,8,53,True,25.85
2025-07-21,Q3 2025,WH-02,PRD-01,8,6,10,49,True,23.9
2025-07-22,Q3 2025,WH-02,PRD-01,10,12,13,48,True,23.41
2025-07-23,Q3 2025,WH-02,PRD-01,13,13,11,50,True,24.39
2025-07-24,Q3 2025,WH-02,PRD-01,11,17,11,56,True,27.32
2025-07-25,Q3 2025,WH-02,PRD-01,11,10,7,59,True,28.78
2025-07-26,Q3 2025,WH-02,PRD-01,12,12,8,63,True,30.73
2025-07-27,Q3 2025,WH-02,PRD-01,8,6,16,53,True,25.85
2025-07-28,Q3 2025,WH-02,PRD-01,13,5,8,50,True,24.39
2025-07-29,Q3 2025,WH-02,PRD-01,13,14,15,49,True,23.9
